Date,Time,Temp (°C) c:1,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
15-06-22,1:50:00,24.992,,,,,
15-06-22,2:00:00,24.992,,,,,
15-06-22,2:10:00,24.992,,,,,
15-06-22,2:20:00,24.992,,,,,
15-06-22,2:30:00,24.944,,,,,
15-06-22,2:40:00,24.944,,,,,
15-06-22,2:50:00,24.919,,,,,
15-06-22,3:00:00,24.895,,,,,
15-06-22,3:10:00,24.871,,,,,
15-06-22,3:20:00,24.847,,,,,
15-06-22,3:30:00,24.871,,,,,
15-06-22,3:40:00,24.847,,,,,
15-06-22,3:50:00,24.847,,,,,
15-06-22,4:00:00,24.847,,,,,
15-06-22,4:10:00,24.823,,,,,
15-06-22,4:20:00,24.823,,,,,
15-06-22,4:30:00,24.823,,,,,
15-06-22,4:40:00,24.774,,,,,
15-06-22,4:50:00,24.75,,,,,
15-06-22,5:00:00,24.726,,,,,
15-06-22,5:10:00,24.726,,,,,
15-06-22,5:20:00,24.702,,,,,
15-06-22,5:30:00,24.702,,,,,
15-06-22,5:40:00,24.653,,,,,
15-06-22,5:50:00,24.653,,,,,
15-06-22,6:00:00,24.653,,,,,
15-06-22,6:10:00,24.629,,,,,
15-06-22,6:20:00,24.605,,,,,
15-06-22,6:30:00,24.557,,,,,
15-06-22,6:40:00,24.532,,,,,
15-06-22,6:50:00,24.532,,,,,
15-06-22,7:00:00,24.532,,,,,
15-06-22,7:10:00,24.532,,,,,
15-06-22,7:20:00,24.581,,,,,
15-06-22,7:30:00,24.581,,,,,
15-06-22,7:40:00,24.581,,,,,
15-06-22,7:50:00,24.581,,,,,
15-06-22,8:00:00,24.605,,,,,
15-06-22,8:10:00,24.629,,,,,
15-06-22,8:20:00,24.653,,,,,
15-06-22,8:30:00,24.653,,,,,
15-06-22,8:40:00,24.653,,,,,
15-06-22,8:50:00,24.653,,,,,
15-06-22,9:00:00,24.677,,,,,
15-06-22,9:10:00,24.702,,,,,
15-06-22,9:20:00,24.75,,,,,
15-06-22,9:30:00,24.75,,,,,
15-06-22,9:40:00,24.774,,,,,
15-06-22,9:50:00,24.823,,,,,
15-06-22,10:00:00,24.823,,,,,
15-06-22,10:10:00,24.871,,,,,
15-06-22,10:20:00,24.919,,,,,
15-06-22,10:30:00,25.016,,,,,
15-06-22,10:40:00,25.162,,,,,
15-06-22,10:50:00,25.21,,,,,
15-06-22,11:00:00,25.307,,,,,
15-06-22,11:10:00,25.38,,,,,
15-06-22,11:20:00,25.453,,,,,
15-06-22,11:30:00,25.623,,,,,
15-06-22,11:40:00,25.744,,,,,
15-06-22,11:50:00,25.817,,,,,
15-06-22,12:00:00,26.109,,,,,
15-06-22,12:10:00,26.28,,,,,
15-06-22,12:20:00,26.549,,,,,
15-06-22,12:30:00,26.793,,,,,
15-06-22,12:40:00,27.038,,,,,
15-06-22,12:50:00,27.308,,,,,
15-06-22,13:00:00,27.431,,,,,
15-06-22,13:10:00,27.727,,,,,
15-06-22,13:20:00,27.505,,,,,
15-06-22,13:30:00,27.579,,,,,
15-06-22,13:40:00,27.801,,,,,
15-06-22,13:50:00,27.949,,,,,
15-06-22,14:00:00,27.875,,,,,
15-06-22,14:10:00,27.899,,,,,
15-06-22,14:20:00,27.949,,,,,
15-06-22,14:30:00,27.924,,,,,
15-06-22,14:40:00,27.949,,,,,
15-06-22,14:50:00,27.949,,,,,
15-06-22,15:00:00,28.048,,,,,
15-06-22,15:10:00,28.171,,,,,
15-06-22,15:20:00,28.295,,,,,
15-06-22,15:30:00,28.394,,,,,
15-06-22,15:40:00,28.444,,,,,
15-06-22,15:50:00,28.543,,,,,
15-06-22,16:00:00,28.617,,,,,
15-06-22,16:10:00,28.642,,,,,
15-06-22,16:20:00,28.543,,,,,
15-06-22,16:30:00,28.568,,,,,
15-06-22,16:40:00,28.568,,,,,
15-06-22,16:50:00,28.493,,,,,
15-06-22,17:00:00,28.468,,,,,
15-06-22,17:10:00,28.419,,,,,
15-06-22,17:20:00,28.345,,,,,
15-06-22,17:30:00,28.32,,,,,
15-06-22,17:40:00,28.27,,,,,
15-06-22,17:50:00,28.245,,,,,
15-06-22,18:00:00,28.171,,,,,
15-06-22,18:10:00,28.072,,,,,
15-06-22,18:20:00,27.949,,,,,
15-06-22,18:30:00,27.875,,,,,
15-06-22,18:40:00,27.801,,,,,
15-06-22,18:50:00,27.702,,,,,
15-06-22,19:00:00,27.628,,,,,
15-06-22,19:10:00,27.554,,,,,
15-06-22,19:20:00,27.456,,,,,
15-06-22,19:30:00,27.358,,,,,
15-06-22,19:40:00,27.308,,,,,
15-06-22,19:50:00,27.21,,,,,
15-06-22,20:00:00,27.136,,,,,
15-06-22,20:10:00,27.014,,,,,
15-06-22,20:20:00,26.916,,,,,
15-06-22,20:30:00,26.867,,,,,
15-06-22,20:40:00,26.744,,,,,
15-06-22,20:50:00,26.72,,,,,
15-06-22,21:00:00,26.622,,,,,
15-06-22,21:10:00,26.598,,,,,
15-06-22,21:20:00,26.549,,,,,
15-06-22,21:30:00,26.524,,,,,
15-06-22,21:40:00,26.426,,,,,
15-06-22,21:50:00,26.402,,,,,
15-06-22,22:00:00,26.402,,,,,
15-06-22,22:10:00,26.353,,,,,
15-06-22,22:20:00,26.28,,,,,
15-06-22,22:30:00,26.231,,,,,
15-06-22,22:40:00,26.231,,,,,
15-06-22,22:50:00,26.109,,,,,
15-06-22,23:00:00,26.085,,,,,
15-06-22,23:10:00,26.109,,,,,
15-06-22,23:20:00,26.085,,,,,
15-06-22,23:30:00,26.036,,,,,
15-06-22,23:40:00,26.012,,,,,
15-06-22,23:50:00,25.963,,,,,
16-06-22,0:00:00,25.939,,,,,
16-06-22,0:10:00,25.89,,,,,
16-06-22,0:20:00,25.866,,,,,
16-06-22,0:30:00,25.841,,,,,
16-06-22,0:40:00,25.817,,,,,
16-06-22,0:50:00,25.793,,,,,
16-06-22,1:00:00,25.768,,,,,
16-06-22,1:10:00,25.72,,,,,
16-06-22,1:20:00,25.695,,,,,
16-06-22,1:30:00,25.647,,,,,
16-06-22,1:40:00,25.598,,,,,
16-06-22,1:50:00,25.598,,,,,
16-06-22,2:00:00,25.55,,,,,
16-06-22,2:10:00,25.501,,,,,
16-06-22,2:20:00,25.501,,,,,
16-06-22,2:30:00,25.428,,,,,
16-06-22,2:40:00,25.404,,,,,
16-06-22,2:50:00,25.38,,,,,
16-06-22,3:00:00,25.307,,,,,
16-06-22,3:10:00,25.283,,,,,
16-06-22,3:20:00,25.21,,,,,
16-06-22,3:30:00,25.234,,,,,
16-06-22,3:40:00,25.186,,,,,
16-06-22,3:50:00,25.137,,,,,
16-06-22,4:00:00,25.137,,,,,
16-06-22,4:10:00,25.089,,,,,
16-06-22,4:20:00,25.065,,,,,
16-06-22,4:30:00,25.065,,,,,
16-06-22,4:40:00,25.016,,,,,
16-06-22,4:50:00,24.944,,,,,
16-06-22,5:00:00,24.944,,,,,
16-06-22,5:10:00,24.968,,,,,
16-06-22,5:20:00,24.944,,,,,
16-06-22,5:30:00,24.871,,,,,
16-06-22,5:40:00,24.871,,,,,
16-06-22,5:50:00,24.871,,,,,
16-06-22,6:00:00,24.823,,,,,
16-06-22,6:10:00,24.823,,,,,
16-06-22,6:20:00,24.75,,,,,
16-06-22,6:30:00,24.823,,,,,
16-06-22,6:40:00,24.702,,,,,
16-06-22,6:50:00,24.677,,,,,
16-06-22,7:00:00,24.677,,,,,
16-06-22,7:10:00,24.653,,,,,
16-06-22,7:20:00,24.677,,,,,
16-06-22,7:30:00,24.653,,,,,
16-06-22,7:40:00,24.677,,,,,
16-06-22,7:50:00,24.677,,,,,
16-06-22,8:00:00,24.702,,,,,
16-06-22,8:10:00,24.726,,,,,
16-06-22,8:20:00,24.75,,,,,
16-06-22,8:30:00,24.774,,,,,
16-06-22,8:40:00,24.774,,,,,
16-06-22,8:50:00,24.798,,,,,
16-06-22,9:00:00,24.774,,,,,
16-06-22,9:10:00,24.798,,,,,
16-06-22,9:20:00,24.847,,,,,
16-06-22,9:30:00,24.847,,,,,
16-06-22,9:40:00,24.847,,,,,
16-06-22,9:50:00,24.847,,,,,
16-06-22,10:00:00,24.895,,,,,
16-06-22,10:10:00,24.944,,,,,
16-06-22,10:20:00,24.992,,,,,
16-06-22,10:30:00,25.016,,,,,
16-06-22,10:40:00,25.04,,,,,
16-06-22,10:50:00,25.113,,,,,
16-06-22,11:00:00,25.21,,,,,
16-06-22,11:10:00,25.331,,,,,
16-06-22,11:20:00,25.453,,,,,
16-06-22,11:30:00,25.598,,,,,
16-06-22,11:40:00,25.72,,,,,
16-06-22,11:50:00,25.866,,,,,
16-06-22,12:00:00,26.036,,,,,
16-06-22,12:10:00,26.353,,,,,
16-06-22,12:20:00,26.426,,,,,
16-06-22,12:30:00,26.793,,,,,
16-06-22,12:40:00,27.014,,,,,
16-06-22,12:50:00,27.259,,,,,
16-06-22,13:00:00,27.481,,,,,
16-06-22,13:10:00,27.653,,,,,
16-06-22,13:20:00,27.85,,,,,
16-06-22,13:30:00,28.072,,,,,
16-06-22,13:40:00,28.171,,,,,
16-06-22,13:50:00,28.196,,,,,
16-06-22,14:00:00,28.072,,,,,
16-06-22,14:10:00,28.32,,,,,
16-06-22,14:20:00,28.642,,,,,
16-06-22,14:30:00,28.667,,,,,
16-06-22,14:40:00,28.965,,,,,
16-06-22,14:50:00,29.015,,,,,
16-06-22,15:00:00,29.09,,,,,
16-06-22,15:10:00,29.165,,,,,
16-06-22,15:20:00,29.24,,,,,
16-06-22,15:30:00,29.19,,,,,
16-06-22,15:40:00,29.165,,,,,
16-06-22,15:50:00,29.14,,,,,
16-06-22,16:00:00,29.14,,,,,
16-06-22,16:10:00,28.99,,,,,
16-06-22,16:20:00,28.99,,,,,
16-06-22,16:30:00,28.99,,,,,
16-06-22,16:40:00,29.04,,,,,
16-06-22,16:50:00,29.04,,,,,
16-06-22,17:00:00,28.99,,,,,
16-06-22,17:10:00,28.916,,,,,
16-06-22,17:20:00,28.841,,,,,
16-06-22,17:30:00,28.791,,,,,
16-06-22,17:40:00,28.766,,,,,
16-06-22,17:50:00,28.692,,,,,
16-06-22,18:00:00,28.642,,,,,
16-06-22,18:10:00,28.543,,,,,
16-06-22,18:20:00,28.468,,,,,
16-06-22,18:30:00,28.419,,,,,
16-06-22,18:40:00,28.27,,,,,
16-06-22,18:50:00,28.171,,,,,
16-06-22,19:00:00,28.072,,,,,
16-06-22,19:10:00,27.949,,,,,
16-06-22,19:20:00,27.85,,,,,
16-06-22,19:30:00,27.727,,,,,
16-06-22,19:40:00,27.628,,,,,
16-06-22,19:50:00,27.579,,,,,
16-06-22,20:00:00,27.505,,,,,
16-06-22,20:10:00,27.407,,,,,
16-06-22,20:20:00,27.333,,,,,
16-06-22,20:30:00,27.259,,,,,
16-06-22,20:40:00,27.235,,,,,
16-06-22,20:50:00,27.186,,,,,
16-06-22,21:00:00,27.186,,,,,
16-06-22,21:10:00,27.161,,,,,
16-06-22,21:20:00,27.087,,,,,
16-06-22,21:30:00,27.038,,,,,
16-06-22,21:40:00,26.965,,,,,
16-06-22,21:50:00,26.94,,,,,
16-06-22,22:00:00,26.867,,,,,
16-06-22,22:10:00,26.793,,,,,
16-06-22,22:20:00,26.769,,,,,
16-06-22,22:30:00,26.744,,,,,
16-06-22,22:40:00,26.695,,,,,
16-06-22,22:50:00,26.622,,,,,
16-06-22,23:00:00,26.598,,,,,
16-06-22,23:10:00,26.549,,,,,
16-06-22,23:20:00,26.5,,,,,
16-06-22,23:30:00,26.475,,,,,
16-06-22,23:40:00,26.426,,,,,
16-06-22,23:50:00,26.378,,,,,
17-06-22,0:00:00,26.329,,,,,
17-06-22,0:10:00,26.304,,,,,
17-06-22,0:20:00,26.256,,,,,
17-06-22,0:30:00,26.256,,,,,
17-06-22,0:40:00,26.207,,,,,
17-06-22,0:50:00,26.158,,,,,
17-06-22,1:00:00,26.109,,,,,
17-06-22,1:10:00,26.085,,,,,
17-06-22,1:20:00,26.036,,,,,
17-06-22,1:30:00,25.963,,,,,
17-06-22,1:40:00,25.939,,,,,
17-06-22,1:50:00,25.939,,,,,
17-06-22,2:00:00,25.817,,,,,
17-06-22,2:10:00,25.744,,,,,
17-06-22,2:20:00,25.72,,,,,
17-06-22,2:30:00,25.671,,,,,
17-06-22,2:40:00,25.623,,,,,
17-06-22,2:50:00,25.598,,,,,
17-06-22,3:00:00,25.574,,,,,
17-06-22,3:10:00,25.55,,,,,
17-06-22,3:20:00,25.501,,,,,
17-06-22,3:30:00,25.477,,,,,
17-06-22,3:40:00,25.477,,,,,
17-06-22,3:50:00,25.477,,,,,
17-06-22,4:00:00,25.453,,,,,
17-06-22,4:10:00,25.404,,,,,
17-06-22,4:20:00,25.38,,,,,
17-06-22,4:30:00,25.355,,,,,
17-06-22,4:40:00,25.331,,,,,
17-06-22,4:50:00,25.283,,,,,
17-06-22,5:00:00,25.258,,,,,
17-06-22,5:10:00,25.258,,,,,
17-06-22,5:20:00,25.21,,,,,
17-06-22,5:30:00,25.21,,,,,
17-06-22,5:40:00,25.162,,,,,
17-06-22,5:50:00,25.162,,,,,
17-06-22,6:00:00,25.113,,,,,
17-06-22,6:10:00,25.04,,,,,
17-06-22,6:20:00,24.992,,,,,
17-06-22,6:30:00,25.065,,,,,
17-06-22,6:40:00,25.016,,,,,
17-06-22,6:50:00,25.016,,,,,
17-06-22,7:00:00,24.968,,,,,
17-06-22,7:10:00,24.919,,,,,
17-06-22,7:20:00,24.919,,,,,
17-06-22,7:30:00,24.944,,,,,
17-06-22,7:40:00,24.944,,,,,
17-06-22,7:50:00,24.944,,,,,
17-06-22,8:00:00,24.944,,,,,
17-06-22,8:10:00,24.919,,,,,
17-06-22,8:20:00,24.944,,,,,
17-06-22,8:30:00,24.992,,,,,
17-06-22,8:40:00,24.992,,,,,
17-06-22,8:50:00,24.992,,,,,
17-06-22,9:00:00,24.992,,,,,
17-06-22,9:10:00,24.992,,,,,
17-06-22,9:20:00,24.992,,,,,
17-06-22,9:30:00,24.968,,,,,
17-06-22,9:40:00,24.992,,,,,
17-06-22,9:50:00,24.992,,,,,
17-06-22,10:00:00,25.04,,,,,
17-06-22,10:10:00,25.065,,,,,
17-06-22,10:20:00,25.065,,,,,
17-06-22,10:30:00,25.21,,,,,
17-06-22,10:40:00,25.258,,,,,
17-06-22,10:50:00,25.477,,,,,
17-06-22,11:00:00,25.623,,,,,
17-06-22,11:10:00,25.72,,,,,
17-06-22,11:20:00,25.89,,,,,
17-06-22,11:30:00,25.939,,,,,
17-06-22,11:40:00,26.036,,,,,
17-06-22,11:50:00,26.182,,,,,
17-06-22,12:00:00,26.524,,,,,
17-06-22,12:10:00,26.842,,,,,
17-06-22,12:20:00,26.989,,,,,
17-06-22,12:30:00,27.382,,,,,
17-06-22,12:40:00,27.628,,,,,
17-06-22,12:50:00,27.727,,,,,
17-06-22,13:00:00,27.924,,,,,
17-06-22,13:10:00,28.147,,,,,
17-06-22,13:20:00,28.245,,,,,
17-06-22,13:30:00,28.295,,,,,
17-06-22,13:40:00,28.32,,,,,
17-06-22,13:50:00,28.419,,,,,
17-06-22,14:00:00,28.692,,,,,
17-06-22,14:10:00,28.692,,,,,
17-06-22,14:20:00,28.965,,,,,
17-06-22,14:30:00,28.99,,,,,
17-06-22,14:40:00,29.065,,,,,
17-06-22,14:50:00,29.215,,,,,
17-06-22,15:00:00,29.265,,,,,
17-06-22,15:10:00,29.414,,,,,
17-06-22,15:20:00,29.49,,,,,
17-06-22,15:30:00,29.439,,,,,
17-06-22,15:40:00,29.439,,,,,
17-06-22,15:50:00,29.515,,,,,
17-06-22,16:00:00,29.365,,,,,
17-06-22,16:10:00,29.439,,,,,
17-06-22,16:20:00,29.34,,,,,
17-06-22,16:30:00,29.29,,,,,
17-06-22,16:40:00,29.24,,,,,
17-06-22,16:50:00,29.14,,,,,
17-06-22,17:00:00,29.09,,,,,
17-06-22,17:10:00,29.015,,,,,
17-06-22,17:20:00,28.941,,,,,
17-06-22,17:30:00,28.841,,,,,
17-06-22,17:40:00,28.766,,,,,
17-06-22,17:50:00,28.667,,,,,
17-06-22,18:00:00,28.543,,,,,
17-06-22,18:10:00,28.493,,,,,
17-06-22,18:20:00,28.369,,,,,
17-06-22,18:30:00,28.221,,,,,
17-06-22,18:40:00,28.122,,,,,
17-06-22,18:50:00,28.023,,,,,
17-06-22,19:00:00,27.924,,,,,
17-06-22,19:10:00,27.825,,,,,
17-06-22,19:20:00,27.727,,,,,
17-06-22,19:30:00,27.628,,,,,
17-06-22,19:40:00,27.505,,,,,
17-06-22,19:50:00,27.456,,,,,
17-06-22,20:00:00,27.407,,,,,
17-06-22,20:10:00,27.333,,,,,
17-06-22,20:20:00,27.259,,,,,
17-06-22,20:30:00,27.186,,,,,
17-06-22,20:40:00,27.112,,,,,
17-06-22,20:50:00,27.063,,,,,
17-06-22,21:00:00,27.038,,,,,
17-06-22,21:10:00,26.989,,,,,
17-06-22,21:20:00,26.94,,,,,
17-06-22,21:30:00,26.891,,,,,
17-06-22,21:40:00,26.867,,,,,
17-06-22,21:50:00,26.842,,,,,
17-06-22,22:00:00,26.793,,,,,
17-06-22,22:10:00,26.842,,,,,
17-06-22,22:20:00,26.842,,,,,
17-06-22,22:30:00,26.769,,,,,
17-06-22,22:40:00,26.744,,,,,
17-06-22,22:50:00,26.72,,,,,
17-06-22,23:00:00,26.646,,,,,
17-06-22,23:10:00,26.646,,,,,
17-06-22,23:20:00,26.622,,,,,
17-06-22,23:30:00,26.598,,,,,
17-06-22,23:40:00,26.549,,,,,
17-06-22,23:50:00,26.5,,,,,
18-06-22,0:00:00,26.475,,,,,
18-06-22,0:10:00,26.451,,,,,
18-06-22,0:20:00,26.402,,,,,
18-06-22,0:30:00,26.329,,,,,
18-06-22,0:40:00,26.28,,,,,
18-06-22,0:50:00,26.231,,,,,
18-06-22,1:00:00,26.207,,,,,
18-06-22,1:10:00,26.134,,,,,
18-06-22,1:20:00,26.109,,,,,
18-06-22,1:30:00,26.061,,,,,
18-06-22,1:40:00,26.012,,,,,
18-06-22,1:50:00,25.963,,,,,
18-06-22,2:00:00,25.914,,,,,
18-06-22,2:10:00,25.866,,,,,
18-06-22,2:20:00,25.768,,,,,
18-06-22,2:30:00,25.72,,,,,
18-06-22,2:40:00,25.695,,,,,
18-06-22,2:50:00,25.695,,,,,
18-06-22,3:00:00,25.623,,,,,
18-06-22,3:10:00,25.574,,,,,
18-06-22,3:20:00,25.55,,,,,
18-06-22,3:30:00,25.525,,,,,
18-06-22,3:40:00,25.501,,,,,
18-06-22,3:50:00,25.453,,,,,
18-06-22,4:00:00,25.428,,,,,
18-06-22,4:10:00,25.404,,,,,
18-06-22,4:20:00,25.38,,,,,
18-06-22,4:30:00,25.331,,,,,
18-06-22,4:40:00,25.283,,,,,
18-06-22,4:50:00,25.234,,,,,
18-06-22,5:00:00,25.186,,,,,
18-06-22,5:10:00,25.162,,,,,
18-06-22,5:20:00,25.137,,,,,
18-06-22,5:30:00,25.137,,,,,
18-06-22,5:40:00,25.186,,,,,
18-06-22,5:50:00,25.113,,,,,
18-06-22,6:00:00,25.065,,,,,
18-06-22,6:10:00,25.04,,,,,
18-06-22,6:20:00,25.016,,,,,
18-06-22,6:30:00,24.992,,,,,
18-06-22,6:40:00,24.944,,,,,
18-06-22,6:50:00,24.944,,,,,
18-06-22,7:00:00,24.919,,,,,
18-06-22,7:10:00,24.919,,,,,
18-06-22,7:20:00,24.919,,,,,
18-06-22,7:30:00,24.919,,,,,
18-06-22,7:40:00,24.919,,,,,
18-06-22,7:50:00,24.919,,,,,
18-06-22,8:00:00,24.895,,,,,
18-06-22,8:10:00,24.895,,,,,
18-06-22,8:20:00,24.895,,,,,
18-06-22,8:30:00,24.895,,,,,
18-06-22,8:40:00,24.919,,,,,
18-06-22,8:50:00,24.944,,,,,
18-06-22,9:00:00,24.919,,,,,
18-06-22,9:10:00,24.919,,,,,
18-06-22,9:20:00,24.944,,,,,
18-06-22,9:30:00,24.992,,,,,
18-06-22,9:40:00,24.992,,,,,
18-06-22,9:50:00,25.016,,,,,
18-06-22,10:00:00,25.089,,,,,
18-06-22,10:10:00,25.04,,,,,
18-06-22,10:20:00,25.04,,,,,
18-06-22,10:30:00,25.137,,,,,
18-06-22,10:40:00,25.258,,,,,
18-06-22,10:50:00,25.38,,,,,
18-06-22,11:00:00,25.574,,,,,
18-06-22,11:10:00,25.695,,,,,
18-06-22,11:20:00,25.768,,,,,
18-06-22,11:30:00,26.012,,,,,
18-06-22,11:40:00,26.353,,,,,
18-06-22,11:50:00,26.573,,,,,
18-06-22,12:00:00,26.793,,,,,
18-06-22,12:10:00,27.087,,,,,
18-06-22,12:20:00,27.136,,,,,
18-06-22,12:30:00,27.333,,,,,
18-06-22,12:40:00,27.653,,,,,
18-06-22,12:50:00,27.801,,,,,
18-06-22,13:00:00,28.048,,,,,
18-06-22,13:10:00,28.245,,,,,
18-06-22,13:20:00,28.196,,,,,
18-06-22,13:30:00,28.245,,,,,
18-06-22,13:40:00,28.171,,,,,
18-06-22,13:50:00,28.147,,,,,
18-06-22,14:00:00,28.122,,,,,
18-06-22,14:10:00,28.122,,,,,
18-06-22,14:20:00,28.221,,,,,
18-06-22,14:30:00,28.295,,,,,
18-06-22,14:40:00,28.444,,,,,
18-06-22,14:50:00,28.419,,,,,
18-06-22,15:00:00,28.468,,,,,
18-06-22,15:10:00,28.493,,,,,
18-06-22,15:20:00,28.493,,,,,
18-06-22,15:30:00,28.568,,,,,
18-06-22,15:40:00,28.593,,,,,
18-06-22,15:50:00,28.617,,,,,
18-06-22,16:00:00,28.617,,,,,
18-06-22,16:10:00,28.617,,,,,
18-06-22,16:20:00,28.568,,,,,
18-06-22,16:30:00,28.568,,,,,
18-06-22,16:40:00,28.518,,,,,
18-06-22,16:50:00,28.518,,,,,
18-06-22,17:00:00,28.518,,,,,
18-06-22,17:10:00,28.468,,,,,
18-06-22,17:20:00,28.444,,,,,
18-06-22,17:30:00,28.468,,,,,
18-06-22,17:40:00,28.444,,,,,
18-06-22,17:50:00,28.345,,,,,
18-06-22,18:00:00,28.245,,,,,
18-06-22,18:10:00,28.147,,,,,
18-06-22,18:20:00,28.023,,,,,
18-06-22,18:30:00,27.899,,,,,
18-06-22,18:40:00,27.825,,,,,
18-06-22,18:50:00,27.727,,,,,
18-06-22,19:00:00,27.604,,,,,
18-06-22,19:10:00,27.554,,,,,
18-06-22,19:20:00,27.456,,,,,
18-06-22,19:30:00,27.382,,,,,
18-06-22,19:40:00,27.284,,,,,
18-06-22,19:50:00,27.186,,,,,
18-06-22,20:00:00,27.112,,,,,
18-06-22,20:10:00,27.038,,,,,
18-06-22,20:20:00,26.94,,,,,
18-06-22,20:30:00,26.891,,,,,
18-06-22,20:40:00,26.842,,,,,
18-06-22,20:50:00,26.769,,,,,
18-06-22,21:00:00,26.72,,,,,
18-06-22,21:10:00,26.646,,,,,
18-06-22,21:20:00,26.622,,,,,
18-06-22,21:30:00,26.573,,,,,
18-06-22,21:40:00,26.549,,,,,
18-06-22,21:50:00,26.5,,,,,
18-06-22,22:00:00,26.475,,,,,
18-06-22,22:10:00,26.426,,,,,
18-06-22,22:20:00,26.426,,,,,
18-06-22,22:30:00,26.378,,,,,
18-06-22,22:40:00,26.304,,,,,
18-06-22,22:50:00,26.256,,,,,
18-06-22,23:00:00,26.231,,,,,
18-06-22,23:10:00,26.182,,,,,
18-06-22,23:20:00,26.134,,,,,
18-06-22,23:30:00,26.061,,,,,
18-06-22,23:40:00,26.012,,,,,
18-06-22,23:50:00,25.963,,,,,
19-06-22,0:00:00,25.914,,,,,
19-06-22,0:10:00,25.89,,,,,
19-06-22,0:20:00,25.866,,,,,
19-06-22,0:30:00,25.866,,,,,
19-06-22,0:40:00,25.841,,,,,
19-06-22,0:50:00,25.841,,,,,
19-06-22,1:00:00,25.817,,,,,
19-06-22,1:10:00,25.793,,,,,
19-06-22,1:20:00,25.793,,,,,
19-06-22,1:30:00,25.744,,,,,
19-06-22,1:40:00,25.744,,,,,
19-06-22,1:50:00,25.695,,,,,
19-06-22,2:00:00,25.623,,,,,
19-06-22,2:10:00,25.574,,,,,
19-06-22,2:20:00,25.55,,,,,
19-06-22,2:30:00,25.525,,,,,
19-06-22,2:40:00,25.501,,,,,
19-06-22,2:50:00,25.453,,,,,
19-06-22,3:00:00,25.404,,,,,
19-06-22,3:10:00,25.38,,,,,
19-06-22,3:20:00,25.331,,,,,
19-06-22,3:30:00,25.307,,,,,
19-06-22,3:40:00,25.283,,,,,
19-06-22,3:50:00,25.21,,,,,
19-06-22,4:00:00,25.186,,,,,
19-06-22,4:10:00,25.113,,,,,
19-06-22,4:20:00,25.113,,,,,
19-06-22,4:30:00,25.089,,,,,
19-06-22,4:40:00,25.065,,,,,
19-06-22,4:50:00,25.016,,,,,
19-06-22,5:00:00,24.992,,,,,
19-06-22,5:10:00,24.992,,,,,
19-06-22,5:20:00,24.968,,,,,
19-06-22,5:30:00,24.919,,,,,
19-06-22,5:40:00,24.871,,,,,
19-06-22,5:50:00,24.847,,,,,
19-06-22,6:00:00,24.823,,,,,
19-06-22,6:10:00,24.823,,,,,
19-06-22,6:20:00,24.798,,,,,
19-06-22,6:30:00,24.774,,,,,
19-06-22,6:40:00,24.774,,,,,
19-06-22,6:50:00,24.75,,,,,
19-06-22,7:00:00,24.798,,,,,
19-06-22,7:10:00,24.774,,,,,
19-06-22,7:20:00,24.774,,,,,
19-06-22,7:30:00,24.75,,,,,
19-06-22,7:40:00,24.75,,,,,
19-06-22,7:50:00,24.774,,,,,
19-06-22,8:00:00,24.774,,,,,
19-06-22,8:10:00,24.726,,,,,
19-06-22,8:20:00,24.75,,,,,
19-06-22,8:30:00,24.774,,,,,
19-06-22,8:40:00,24.774,,,,,
19-06-22,8:50:00,24.774,,,,,
19-06-22,9:00:00,24.75,,,,,
19-06-22,9:10:00,24.75,,,,,
19-06-22,9:20:00,24.75,,,,,
19-06-22,9:30:00,24.726,,,,,
19-06-22,9:40:00,24.702,,,,,
19-06-22,9:50:00,24.702,,,,,
19-06-22,10:00:00,24.75,,,,,
19-06-22,10:10:00,24.823,,,,,
19-06-22,10:20:00,24.847,,,,,
19-06-22,10:30:00,24.895,,,,,
19-06-22,10:40:00,25.016,,,,,
19-06-22,10:50:00,25.137,,,,,
19-06-22,11:00:00,25.283,,,,,
19-06-22,11:10:00,25.355,,,,,
19-06-22,11:20:00,25.501,,,,,
19-06-22,11:30:00,25.647,,,,,
19-06-22,11:40:00,25.817,,,,,
19-06-22,11:50:00,25.914,,,,,
19-06-22,12:00:00,26.256,,,,,
19-06-22,12:10:00,26.524,,,,,
19-06-22,12:20:00,26.818,,,,,
19-06-22,12:30:00,26.989,,,,,
19-06-22,12:40:00,27.161,,,,,
19-06-22,12:50:00,27.235,,,,,
19-06-22,13:00:00,27.308,,,,,
19-06-22,13:10:00,27.505,,,,,
19-06-22,13:20:00,27.628,,,,,
19-06-22,13:30:00,27.628,,,,,
19-06-22,13:40:00,27.899,,,,,
19-06-22,13:50:00,28.097,,,,,
19-06-22,14:00:00,28.27,,,,,
19-06-22,14:10:00,28.369,,,,,
19-06-22,14:20:00,28.617,,,,,
19-06-22,14:30:00,28.791,,,,,
19-06-22,14:40:00,28.791,,,,,
19-06-22,14:50:00,28.965,,,,,
19-06-22,15:00:00,29.04,,,,,
19-06-22,15:10:00,29.115,,,,,
19-06-22,15:20:00,29.14,,,,,
19-06-22,15:30:00,29.165,,,,,
19-06-22,15:40:00,29.215,,,,,
19-06-22,15:50:00,29.04,,,,,
19-06-22,16:00:00,29.015,,,,,
19-06-22,16:10:00,29.015,,,,,
19-06-22,16:20:00,28.941,,,,,
